area_code,area,proc_code,proc
144,Mozambique,p114,"Camelids slaughtering, other"
144,Mozambique,p115,Rabbits slaughtering
144,Mozambique,p116,"Rodents slaughtering, other"
144,Mozambique,p118,Beekeeping
144,Mozambique,p119,Silkworm breeding
144,Mozambique,p120,Fishing
146,Republic of Moldova,p001,Rice production
146,Republic of Moldova,p002,Wheat production
146,Republic of Moldova,p003,Barley production
146,Republic of Moldova,p004,Maize production
146,Republic of Moldova,p005,Rye production
146,Republic of Moldova,p006,Oat production
146,Republic of Moldova,p007,Millet production
146,Republic of Moldova,p008,Sorghum production
146,Republic of Moldova,p009,"Cereals production, Other"
146,Republic of Moldova,p010,Potatoes  production
146,Republic of Moldova,p011,Cassava production
146,Republic of Moldova,p012,Sweet potatoes production
146,Republic of Moldova,p013,"Roots production, Other"
146,Republic of Moldova,p014,Yams production
146,Republic of Moldova,p015,Sugar cane production
146,Republic of Moldova,p016,Sugar beet production
146,Republic of Moldova,p017,Beans production
146,Republic of Moldova,p018,Peas production
146,Republic of Moldova,p019,"Pulses  production, Other"
146,Republic of Moldova,p020,Nuts production
146,Republic of Moldova,p021,Soyabeans production
146,Republic of Moldova,p022,Groundnuts production
146,Republic of Moldova,p023,Sunflower seed production
146,Republic of Moldova,p024,Rape and Mustardseed production
146,Republic of Moldova,p025,Seed cotton production
146,Republic of Moldova,p026,Coconuts production
146,Republic of Moldova,p027,Sesame seed production
146,Republic of Moldova,p028,Oil palm fruit production
146,Republic of Moldova,p029,Olives production
146,Republic of Moldova,p030,"Oilcrops production, Other"
146,Republic of Moldova,p031,Tomatoes production
146,Republic of Moldova,p032,Onions production
146,Republic of Moldova,p033,"Vegetables production, Other"
146,Republic of Moldova,p034,"Oranges, Mandarines production"
146,Republic of Moldova,p035,"Lemons, Limes production"
146,Republic of Moldova,p036,Grapefruit production
146,Republic of Moldova,p037,"Citrus production, Other"
146,Republic of Moldova,p038,Bananas production
146,Republic of Moldova,p039,Plantains production
146,Republic of Moldova,p040,Apples production
146,Republic of Moldova,p041,Pineapples production
146,Republic of Moldova,p042,Dates production
146,Republic of Moldova,p043,Grapes production
146,Republic of Moldova,p044,"Fruits production, Other"
146,Republic of Moldova,p045,Coffee production
146,Republic of Moldova,p046,Cocoa Beans production
146,Republic of Moldova,p047,Tea production
146,Republic of Moldova,p048,Hops production
146,Republic of Moldova,p049,Pepper production
146,Republic of Moldova,p050,Pimento production
146,Republic of Moldova,p051,Cloves production
146,Republic of Moldova,p052,"Spices production, Other"
146,Republic of Moldova,p053,Jute production
146,Republic of Moldova,p054,Jute-Like Fibres production
146,Republic of Moldova,p055,"Soft-Fibres production, Other"
146,Republic of Moldova,p056,Sisal production
146,Republic of Moldova,p057,Abaca production
146,Republic of Moldova,p058,"Hard Fibres production, Other"
146,Republic of Moldova,p059,Tobacco production
146,Republic of Moldova,p060,Rubber production
146,Republic of Moldova,p061,Fodder crops production
146,Republic of Moldova,p062,Grazing production
146,Republic of Moldova,p063,Cotton production
146,Republic of Moldova,p064,"Sugar production, non-centrifugal"
146,Republic of Moldova,p065,Sugar production
146,Republic of Moldova,p066,"Sweeteners production, Other"
146,Republic of Moldova,p067,Soyabean Oil extraction
146,Republic of Moldova,p068,Groundnut Oil extraction
146,Republic of Moldova,p069,Sunflowerseed Oil extraction
146,Republic of Moldova,p070,Rape and Mustard Oil extraction
146,Republic of Moldova,p071,Cottonseed Oil extraction
146,Republic of Moldova,p072,Palmkernel Oil extraction
146,Republic of Moldova,p073,Palm Oil production
146,Republic of Moldova,p074,Coconut Oil extraction
146,Republic of Moldova,p075,Sesameseed Oil extraction
146,Republic of Moldova,p076,Olive Oil extraction
146,Republic of Moldova,p077,Ricebran Oil extraction
146,Republic of Moldova,p078,Maize Germ Oil extraction
146,Republic of Moldova,p079,"Oilcrops Oil extraction, Other"
146,Republic of Moldova,p080,Wine production
146,Republic of Moldova,p081,Beer production
146,Republic of Moldova,p082,"Beverages production, Fermented"
146,Republic of Moldova,p083,"Beverages production, Alcoholic"
146,Republic of Moldova,p084,"Alcohol production, Non-Food"
146,Republic of Moldova,p085,Cattle husbandry
146,Republic of Moldova,p086,Buffaloes husbandry
146,Republic of Moldova,p087,Sheep husbandry
146,Republic of Moldova,p088,Goats husbandry
146,Republic of Moldova,p089,Pigs farming
146,Republic of Moldova,p090,Poultry Birds farming
146,Republic of Moldova,p091,Horses husbandry
146,Republic of Moldova,p092,Asses husbandry
146,Republic of Moldova,p093,Mules husbandry
146,Republic of Moldova,p094,Camels husbandry
146,Republic of Moldova,p095,"Camelids husbandry, other"
146,Republic of Moldova,p096,Rabbits husbandry
146,Republic of Moldova,p097,"Rodents husbandry, other"
146,Republic of Moldova,p099,Dairy cattle husbandry
146,Republic of Moldova,p100,Dairy buffaloes husbandry
146,Republic of Moldova,p101,Dairy sheep husbandry
146,Republic of Moldova,p102,Dairy goats husbandry
146,Republic of Moldova,p103,Dairy camels husbandry
146,Republic of Moldova,p104,Cattle slaughtering
146,Republic of Moldova,p105,Buffaloes slaughtering
146,Republic of Moldova,p106,Sheep slaughtering
146,Republic of Moldova,p107,Goat slaughtering
146,Republic of Moldova,p108,Pigs slaughtering
146,Republic of Moldova,p109,Poultry slaughtering
146,Republic of Moldova,p110,Horses slaughtering
146,Republic of Moldova,p111,Asses slaughtering
146,Republic of Moldova,p112,Mules slaughtering
146,Republic of Moldova,p113,Camels slaughtering
146,Republic of Moldova,p114,"Camelids slaughtering, other"
146,Republic of Moldova,p115,Rabbits slaughtering
146,Republic of Moldova,p116,"Rodents slaughtering, other"
146,Republic of Moldova,p118,Beekeeping
146,Republic of Moldova,p119,Silkworm breeding
146,Republic of Moldova,p120,Fishing
147,Namibia,p001,Rice production
147,Namibia,p002,Wheat production
147,Namibia,p003,Barley production
147,Namibia,p004,Maize production
147,Namibia,p005,Rye production
147,Namibia,p006,Oat production
147,Namibia,p007,Millet production
147,Namibia,p008,Sorghum production
147,Namibia,p009,"Cereals production, Other"
147,Namibia,p010,Potatoes  production
147,Namibia,p011,Cassava production
147,Namibia,p012,Sweet potatoes production
147,Namibia,p013,"Roots production, Other"
147,Namibia,p014,Yams production
147,Namibia,p015,Sugar cane production
147,Namibia,p016,Sugar beet production
147,Namibia,p017,Beans production
147,Namibia,p018,Peas production
147,Namibia,p019,"Pulses  production, Other"
147,Namibia,p020,Nuts production
147,Namibia,p021,Soyabeans production
147,Namibia,p022,Groundnuts production
147,Namibia,p023,Sunflower seed production
147,Namibia,p024,Rape and Mustardseed production
147,Namibia,p025,Seed cotton production
147,Namibia,p026,Coconuts production
147,Namibia,p027,Sesame seed production
147,Namibia,p028,Oil palm fruit production
147,Namibia,p029,Olives production
147,Namibia,p030,"Oilcrops production, Other"
147,Namibia,p031,Tomatoes production
147,Namibia,p032,Onions production
147,Namibia,p033,"Vegetables production, Other"
147,Namibia,p034,"Oranges, Mandarines production"
147,Namibia,p035,"Lemons, Limes production"
147,Namibia,p036,Grapefruit production
147,Namibia,p037,"Citrus production, Other"
147,Namibia,p038,Bananas production
147,Namibia,p039,Plantains production
147,Namibia,p040,Apples production
147,Namibia,p041,Pineapples production
147,Namibia,p042,Dates production
147,Namibia,p043,Grapes production
147,Namibia,p044,"Fruits production, Other"
147,Namibia,p045,Coffee production
147,Namibia,p046,Cocoa Beans production
147,Namibia,p047,Tea production
147,Namibia,p048,Hops production
147,Namibia,p049,Pepper production
147,Namibia,p050,Pimento production
147,Namibia,p051,Cloves production
147,Namibia,p052,"Spices production, Other"
147,Namibia,p053,Jute production
147,Namibia,p054,Jute-Like Fibres production
147,Namibia,p055,"Soft-Fibres production, Other"
147,Namibia,p056,Sisal production
147,Namibia,p057,Abaca production
147,Namibia,p058,"Hard Fibres production, Other"
147,Namibia,p059,Tobacco production
147,Namibia,p060,Rubber production
147,Namibia,p061,Fodder crops production
147,Namibia,p062,Grazing production
147,Namibia,p063,Cotton production
147,Namibia,p064,"Sugar production, non-centrifugal"
147,Namibia,p065,Sugar production
147,Namibia,p066,"Sweeteners production, Other"
147,Namibia,p067,Soyabean Oil extraction
147,Namibia,p068,Groundnut Oil extraction
147,Namibia,p069,Sunflowerseed Oil extraction
147,Namibia,p070,Rape and Mustard Oil extraction
147,Namibia,p071,Cottonseed Oil extraction
147,Namibia,p072,Palmkernel Oil extraction
147,Namibia,p073,Palm Oil production
147,Namibia,p074,Coconut Oil extraction
147,Namibia,p075,Sesameseed Oil extraction
147,Namibia,p076,Olive Oil extraction
147,Namibia,p077,Ricebran Oil extraction
147,Namibia,p078,Maize Germ Oil extraction
147,Namibia,p079,"Oilcrops Oil extraction, Other"
147,Namibia,p080,Wine production
147,Namibia,p081,Beer production
147,Namibia,p082,"Beverages production, Fermented"
147,Namibia,p083,"Beverages production, Alcoholic"
147,Namibia,p084,"Alcohol production, Non-Food"
147,Namibia,p085,Cattle husbandry
147,Namibia,p086,Buffaloes husbandry
147,Namibia,p087,Sheep husbandry
147,Namibia,p088,Goats husbandry
147,Namibia,p089,Pigs farming
147,Namibia,p090,Poultry Birds farming
147,Namibia,p091,Horses husbandry
147,Namibia,p092,Asses husbandry
147,Namibia,p093,Mules husbandry
147,Namibia,p094,Camels husbandry
147,Namibia,p095,"Camelids husbandry, other"
147,Namibia,p096,Rabbits husbandry
147,Namibia,p097,"Rodents husbandry, other"
147,Namibia,p099,Dairy cattle husbandry
147,Namibia,p100,Dairy buffaloes husbandry
147,Namibia,p101,Dairy sheep husbandry
147,Namibia,p102,Dairy goats husbandry
147,Namibia,p103,Dairy camels husbandry
147,Namibia,p104,Cattle slaughtering
147,Namibia,p105,Buffaloes slaughtering
147,Namibia,p106,Sheep slaughtering
147,Namibia,p107,Goat slaughtering
147,Namibia,p108,Pigs slaughtering
147,Namibia,p109,Poultry slaughtering
147,Namibia,p110,Horses slaughtering
147,Namibia,p111,Asses slaughtering
147,Namibia,p112,Mules slaughtering
147,Namibia,p113,Camels slaughtering
147,Namibia,p114,"Camelids slaughtering, other"
147,Namibia,p115,Rabbits slaughtering
147,Namibia,p116,"Rodents slaughtering, other"
147,Namibia,p118,Beekeeping
147,Namibia,p119,Silkworm breeding
147,Namibia,p120,Fishing
149,Nepal,p001,Rice production
149,Nepal,p002,Wheat production
149,Nepal,p003,Barley production
149,Nepal,p004,Maize production
149,Nepal,p005,Rye production
149,Nepal,p006,Oat production
149,Nepal,p007,Millet production
149,Nepal,p008,Sorghum production
149,Nepal,p009,"Cereals production, Other"
149,Nepal,p010,Potatoes  production
149,Nepal,p011,Cassava production
149,Nepal,p012,Sweet potatoes production
149,Nepal,p013,"Roots production, Other"
149,Nepal,p014,Yams production
149,Nepal,p015,Sugar cane production
149,Nepal,p016,Sugar beet production
149,Nepal,p017,Beans production
149,Nepal,p018,Peas production
149,Nepal,p019,"Pulses  production, Other"
149,Nepal,p020,Nuts production
149,Nepal,p021,Soyabeans production
149,Nepal,p022,Groundnuts production
149,Nepal,p023,Sunflower seed production
149,Nepal,p024,Rape and Mustardseed production
149,Nepal,p025,Seed cotton production
149,Nepal,p026,Coconuts production
149,Nepal,p027,Sesame seed production
149,Nepal,p028,Oil palm fruit production
149,Nepal,p029,Olives production
149,Nepal,p030,"Oilcrops production, Other"
149,Nepal,p031,Tomatoes production
149,Nepal,p032,Onions production
149,Nepal,p033,"Vegetables production, Other"
149,Nepal,p034,"Oranges, Mandarines production"
149,Nepal,p035,"Lemons, Limes production"
149,Nepal,p036,Grapefruit production
149,Nepal,p037,"Citrus production, Other"
149,Nepal,p038,Bananas production
149,Nepal,p039,Plantains production
149,Nepal,p040,Apples production
149,Nepal,p041,Pineapples production
149,Nepal,p042,Dates production
149,Nepal,p043,Grapes production
149,Nepal,p044,"Fruits production, Other"
149,Nepal,p045,Coffee production
149,Nepal,p046,Cocoa Beans production
149,Nepal,p047,Tea production
149,Nepal,p048,Hops production
149,Nepal,p049,Pepper production
149,Nepal,p050,Pimento production
149,Nepal,p051,Cloves production
149,Nepal,p052,"Spices production, Other"
149,Nepal,p053,Jute production
149,Nepal,p054,Jute-Like Fibres production
149,Nepal,p055,"Soft-Fibres production, Other"
149,Nepal,p056,Sisal production
149,Nepal,p057,Abaca production
149,Nepal,p058,"Hard Fibres production, Other"
149,Nepal,p059,Tobacco production
149,Nepal,p060,Rubber production
149,Nepal,p061,Fodder crops production
149,Nepal,p062,Grazing production
149,Nepal,p063,Cotton production
149,Nepal,p064,"Sugar production, non-centrifugal"
149,Nepal,p065,Sugar production
149,Nepal,p066,"Sweeteners production, Other"
149,Nepal,p067,Soyabean Oil extraction
149,Nepal,p068,Groundnut Oil extraction
149,Nepal,p069,Sunflowerseed Oil extraction
149,Nepal,p070,Rape and Mustard Oil extraction
149,Nepal,p071,Cottonseed Oil extraction
149,Nepal,p072,Palmkernel Oil extraction
149,Nepal,p073,Palm Oil production
149,Nepal,p074,Coconut Oil extraction
149,Nepal,p075,Sesameseed Oil extraction
149,Nepal,p076,Olive Oil extraction
149,Nepal,p077,Ricebran Oil extraction
149,Nepal,p078,Maize Germ Oil extraction
149,Nepal,p079,"Oilcrops Oil extraction, Other"
149,Nepal,p080,Wine production
149,Nepal,p081,Beer production
149,Nepal,p082,"Beverages production, Fermented"
149,Nepal,p083,"Beverages production, Alcoholic"
149,Nepal,p084,"Alcohol production, Non-Food"
149,Nepal,p085,Cattle husbandry
149,Nepal,p086,Buffaloes husbandry
149,Nepal,p087,Sheep husbandry
149,Nepal,p088,Goats husbandry
149,Nepal,p089,Pigs farming
149,Nepal,p090,Poultry Birds farming
149,Nepal,p091,Horses husbandry
149,Nepal,p092,Asses husbandry
149,Nepal,p093,Mules husbandry
149,Nepal,p094,Camels husbandry
149,Nepal,p095,"Camelids husbandry, other"
149,Nepal,p096,Rabbits husbandry
149,Nepal,p097,"Rodents husbandry, other"
149,Nepal,p099,Dairy cattle husbandry
149,Nepal,p100,Dairy buffaloes husbandry
149,Nepal,p101,Dairy sheep husbandry
149,Nepal,p102,Dairy goats husbandry
149,Nepal,p103,Dairy camels husbandry
149,Nepal,p104,Cattle slaughtering
149,Nepal,p105,Buffaloes slaughtering
149,Nepal,p106,Sheep slaughtering
149,Nepal,p107,Goat slaughtering
149,Nepal,p108,Pigs slaughtering
149,Nepal,p109,Poultry slaughtering
149,Nepal,p110,Horses slaughtering
149,Nepal,p111,Asses slaughtering
149,Nepal,p112,Mules slaughtering
149,Nepal,p113,Camels slaughtering
149,Nepal,p114,"Camelids slaughtering, other"
149,Nepal,p115,Rabbits slaughtering
149,Nepal,p116,"Rodents slaughtering, other"
149,Nepal,p118,Beekeeping
149,Nepal,p119,Silkworm breeding
149,Nepal,p120,Fishing
150,Netherlands,p001,Rice production
150,Netherlands,p002,Wheat production
150,Netherlands,p003,Barley production
150,Netherlands,p004,Maize production
150,Netherlands,p005,Rye production
150,Netherlands,p006,Oat production
150,Netherlands,p007,Millet production
150,Netherlands,p008,Sorghum production
150,Netherlands,p009,"Cereals production, Other"
150,Netherlands,p010,Potatoes  production
150,Netherlands,p011,Cassava production
150,Netherlands,p012,Sweet potatoes production
150,Netherlands,p013,"Roots production, Other"
150,Netherlands,p014,Yams production
150,Netherlands,p015,Sugar cane production
150,Netherlands,p016,Sugar beet production
150,Netherlands,p017,Beans production
150,Netherlands,p018,Peas production
150,Netherlands,p019,"Pulses  production, Other"
150,Netherlands,p020,Nuts production
150,Netherlands,p021,Soyabeans production
150,Netherlands,p022,Groundnuts production
150,Netherlands,p023,Sunflower seed production
150,Netherlands,p024,Rape and Mustardseed production
150,Netherlands,p025,Seed cotton production
150,Netherlands,p026,Coconuts production
150,Netherlands,p027,Sesame seed production
150,Netherlands,p028,Oil palm fruit production
150,Netherlands,p029,Olives production
150,Netherlands,p030,"Oilcrops production, Other"
150,Netherlands,p031,Tomatoes production
150,Netherlands,p032,Onions production
150,Netherlands,p033,"Vegetables production, Other"
150,Netherlands,p034,"Oranges, Mandarines production"
150,Netherlands,p035,"Lemons, Limes production"
150,Netherlands,p036,Grapefruit production
